Unique-id,Name,Games,AB,Hits,1B,2B,3B,HR,Tbases,Runs,RBI,BB,SB,BA,OBP,SLG,Fld_Pct,AllStar_freq,P,C,1B,2B,3B,SS,OF,DH,HOF
mirabdo01,Doug Mirabelli,566,1456,337,199,78,2,58,593,162,206,170,3,0.2315,0.3190,0.4073,0.9919,0.0000,0,0.9223,0.0035,0,0,0,0,0.0336,0.0000
mitchda01,Dale Mitchell,1127,3984,1244,973,169,61,41,1658,555,403,349,45,0.3122,0.3683,0.4162,0.9844,0.1818,0,0,0.0080,0,0,0,0.8261,0,0.0000
mitchke01,Kevin Mitchell,1223,4134,1173,690,224,25,234,2149,630,760,578,30,0.2837,0.3719,0.5198,0.9650,0.1538,0,0,0.0074,0,0.1922,0.0204,0.6599,0.0564,0.0053
mittege01,George Mitterwald,887,2645,623,447,93,7,76,958,251,301,260,14,0.2355,0.3047,0.3622,0.9868,0.0000,0,0.8974,0.0406,0,0,0,0.0011,0.0034,0.0000
mizejo01,Johnny Mize,1884,6443,2011,1202,367,83,359,3621,1118,1337,856,28,0.3121,0.3971,0.5620,0.9916,0.6667,0,0,0.8848,0,0,0,0.0042,0,0.5815
molitpa01,Paul Molitor,2683,10835,3319,2366,605,114,234,4854,1782,1307,1194,504,0.3063,0.3742,0.4480,0.9693,0.3333,0,0,0.0734,0.1491,0.2948,0.0212,0.0186,0.4376,1.1342
mondari01,Rick Monday,1986,6136,1619,1066,248,64,241,2718,950,775,1031,98,0.2639,0.3702,0.4430,0.9796,0.1053,0,0,0.0272,0,0,0,0.8499,0,0.0060
mondera01,Raul Mondesi,1525,5814,1589,950,319,49,271,2819,909,860,525,229,0.2733,0.3358,0.4849,0.9750,0.0769,0,0,0,0,0,0,0.9849,0.0105,0.0000
moneydo01,Don Money,1720,6215,1623,1109,302,36,176,2525,798,729,645,80,0.2611,0.3319,0.4063,0.9749,0.2500,0,0,0.0628,0.1116,0.5959,0.0959,0.0366,0.1023,0.0030
montawi01,Willie Montanez,1632,5843,1604,1161,279,25,139,2350,645,802,568,32,0.2745,0.3378,0.4022,0.9902,0.0714,0,0,0.7132,0,0,0,0.2157,0.0104,0.0000
montgbo01,Bob Montgomery,387,1185,306,225,50,8,23,441,125,156,71,6,0.2582,0.3002,0.3722,0.9817,0.0000,0,0.9328,0.0155,0,0,0,0,0.0233,0.0000
moonwa01,Wally Moon,1457,4843,1399,985,212,60,142,2157,737,661,700,89,0.2889,0.3777,0.4454,0.9785,0.2500,0,0,0.0933,0,0,0,0.7831,0,0.0074
moorech02,Charlie Moore,1334,4033,1052,786,187,43,36,1433,456,408,358,51,0.2608,0.3213,0.3553,0.9800,0.0000,0,0.6702,0,0.0015,0.0007,0,0.2969,0.0135,0.0000
mooreed01,Eddie Moore,748,2474,706,559,108,26,13,905,360,257,272,52,0.2854,0.3587,0.3658,0.9506,0.0000,0,0,0,0.4666,0.1190,0.1310,0.1939,0,0.0000
moorege03,Gene Moore,1042,3543,958,668,179,53,58,1417,497,436,317,31,0.2704,0.3327,0.3999,0.9736,0.0714,0,0,0.0029,0,0,0,0.8772,0,0.0000
moorejo02,Jo-Jo Moore,1335,5427,1615,1225,258,53,79,2216,809,513,348,46,0.2976,0.3441,0.4083,0.9740,0.5000,0,0,0,0,0,0,0.9693,0,0.0079
moorejo01,Johnny Moore,846,3013,926,672,155,26,73,1352,439,452,195,23,0.3073,0.3523,0.4487,0.9694,0.0000,0,0,0,0,0,0,0.8712,0,0.0000
moorera01,Randy Moore,749,2253,627,473,110,17,27,852,258,308,158,11,0.2783,0.3264,0.3782,0.9708,0.0000,0,0.0147,0.1202,0.0013,0.0881,0,0.5581,0,0.0000
moorete01,Terry Moore,1298,4700,1318,947,263,28,80,1877,719,513,406,82,0.2804,0.3397,0.3994,0.9840,0.3636,0.0008,0,0,0,0.0054,0,0.9160,0,0.1549
moralje01,Jerry Morales,1441,4528,1173,843,199,36,95,1729,516,570,399,37,0.2591,0.3174,0.3818,0.9822,0.0667,0,0,0,0,0.0028,0,0.8716,0.0049,0.0000
moraljo01,Jose Morales,733,1305,375,275,68,6,26,533,126,207,117,0,0.2874,0.3451,0.4084,0.9823,0.0000,0,0.0409,0.0914,0,0,0,0.0095,0.3615,0.0000
moranpa01,Pat Moran,818,2634,618,474,102,24,18,822,198,262,142,55,0.2346,0.2833,0.3121,0.9713,0.0000,0,0.8521,0.0232,0.0012,0.0526,0.0037,0.0049,0,0.0066
moranmi01,Mickey Morandini,1298,4558,1222,927,209,54,32,1635,597,351,456,123,0.2681,0.3405,0.3587,0.9884,0.0909,0,0,0,0.9592,0,0.0031,0,0,0.0000
mordemi01,Mike Mordecai,793,1362,333,227,75,7,24,494,157,132,121,13,0.2445,0.3068,0.3627,0.9691,0.0000,0,0.0025,0.0303,0.2093,0.3077,0.1854,0.0050,0.0025,0.0000
morelke01,Keith Moreland,1306,4581,1279,930,214,14,121,1884,511,674,461,28,0.2792,0.3424,0.4113,0.9752,0.0000,0,0.1294,0.1225,0,0.1685,0,0.5184,0.0613,0.0000
morenom01,Omar Moreno,1382,4992,1257,962,171,87,37,1713,699,386,428,487,0.2518,0.3112,0.3431,0.9823,0.0000,0,0,0,0,0,0,0.9573,0.0014,0.0000
morgajo02,Joe Morgan,2649,9277,2517,1704,449,96,268,3962,1650,1133,1941,689,0.2713,0.3962,0.4271,0.9808,0.4545,0,0,0,0.9539,0.0011,0,0.0060,0.0019,1.0901
moriage02,George Moriarty,1076,3671,920,736,147,32,5,1146,372,376,234,248,0.2506,0.3034,0.3122,0.9489,0.0000,0,0,0.1673,0.0130,0.7398,0.0009,0.0409,0,0.0000
morrijo01,John Morrill,1265,4912,1275,913,239,80,43,1803,821,643,358,61,0.2596,0.3104,0.3671,0.9527,0.0000,0.0142,0.0182,0.7241,0.0830,0.1091,0.0482,0.0206,0,0.0000
morriha02,Hal Morris,1246,3998,1216,873,246,21,76,1732,535,513,411,45,0.3042,0.3689,0.4332,0.9934,0.0000,0,0,0.7881,0,0,0,0.0490,0.0345,0.0128
morriji01,Jim Morrison,1089,3375,876,578,170,16,112,1414,371,435,228,50,0.2596,0.3079,0.4190,0.9615,0.0000,0.0028,0,0.0055,0.2975,0.5684,0.0303,0.0119,0.0230,0.0000
mosebll01,Lloyd Moseby,1588,5815,1494,986,273,66,169,2406,869,737,662,280,0.2569,0.3365,0.4138,0.9840,0.0833,0,0,0,0,0,0,0.9628,0.0233,0.0000
mosesjo01,John Moses,769,1723,438,341,69,17,11,574,247,145,152,101,0.2542,0.3163,0.3331,0.9886,0.0000,0.0039,0,0.0403,0,0,0,0.8270,0.0468,0.0000
moseswa01,Wally Moses,2012,7356,2138,1504,435,110,89,3060,1124,679,821,174,0.2906,0.3635,0.4160,0.9728,0.1176,0,0,0,0,0,0,0.8907,0,0.0259
mossle01,Les Moss,824,2234,552,410,75,4,63,824,210,276,285,1,0.2471,0.3337,0.3688,0.9779,0.0000,0,0.8738,0,0,0,0,0,0,0.0000
mostijo01,Johnny Mostil,972,3507,1054,740,209,82,23,1496,618,376,415,176,0.3005,0.3855,0.4266,0.9688,0.0000,0,0,0,0.0103,0.0051,0.0010,0.9331,0,0.0069
motama01,Manny Mota,1536,3779,1149,941,125,52,31,1471,496,438,332,50,0.3040,0.3614,0.3893,0.9778,0.0500,0,0.0007,0,0.0039,0.0098,0,0.6647,0,0.0561
mowremi01,Mike Mowrey,1276,4291,1099,855,183,54,7,1411,485,461,469,167,0.2561,0.3343,0.3288,0.9379,0.0000,0,0,0,0.0086,0.9373,0.0227,0.0024,0,0.0000
muellbi02,Bill Mueller,1216,4223,1229,857,265,22,85,1793,663,493,560,20,0.2910,0.3748,0.4246,0.9566,0.0000,0,0,0,0.0436,0.9276,0.0008,0,0.0025,0.0093
muelldo01,Don Mueller,1245,4364,1292,1051,139,37,65,1700,499,520,179,11,0.2961,0.3242,0.3896,0.9813,0.1667,0,0,0,0,0,0,0.8707,0,0.0000
muellhe01,Heinie Mueller,693,2118,597,451,87,37,22,824,296,272,168,37,0.2819,0.3421,0.3890,0.9623,0.0000,0,0,0.0447,0,0,0,0.8038,0,0.0000
muellra01,Ray Mueller,985,2911,733,531,123,23,56,1070,281,373,250,14,0.2518,0.3138,0.3676,0.9880,0.0714,0,0.9310,0,0,0,0,0,0,0.0000
mullipa01,Pat Mullin,864,2493,676,440,106,43,87,1129,381,385,330,20,0.2712,0.3577,0.4529,0.9688,0.2000,0,0,0,0,0,0,0.7373,0,0.0000
mullira01,Rance Mulliniks,1325,3569,972,656,226,17,73,1451,445,435,488,15,0.2723,0.3582,0.4066,0.9597,0.0000,0,0,0.0023,0.0211,0.5509,0.1555,0,0.2287,0.0000
mulvejo01,Joe Mulvey,987,4063,1059,803,157,70,29,1443,598,532,134,147,0.2606,0.2868,0.3552,0.8506,0.0000,0,0,0,0,0.9959,0.0041,0.0010,0,0.0000
mumphje01,Jerry Mumphrey,1585,4993,1442,1100,217,55,70,1979,660,575,527,174,0.2888,0.3545,0.3964,0.9811,0.0667,0,0,0,0,0,0,0.8744,0,0.0000
munsoth01,Thurman Munson,1423,5344,1558,1184,229,32,113,2190,696,701,497,48,0.2915,0.3530,0.4098,0.9814,0.6364,0,0.8981,0.0035,0,0.0007,0,0.0190,0.0541,0.2060
murcebo01,Bobby Murcer,1908,6730,1862,1280,285,45,252,2993,972,1043,958,127,0.2767,0.3652,0.4447,0.9779,0.2941,0,0,0,0.0005,0.0162,0.0157,0.8616,0.0618,0.0089
murphda05,Dale Murphy,2180,7960,2111,1324,350,39,398,3733,1197,1266,1145,161,0.2652,0.3572,0.4690,0.9823,0.3889,0,0.0390,0.0959,0,0,0,0.8500,0,0.3093
murphda02,Danny Murphy,1496,5399,1563,1128,289,102,44,2188,705,702,335,193,0.2895,0.3364,0.4053,0.9531,0.0000,0,0,0.0013,0.5608,0,0,0.4091,0,0.0066
murphdw01,Dwayne Murphy,1360,4347,1069,744,139,20,166,1746,648,609,786,100,0.2459,0.3606,0.4017,0.9871,0.0000,0,0,0.0007,0.0007,0,0.0007,0.9353,0.0132,0.0000
murphed02,Eddie Murphy,761,2373,680,578,66,32,4,822,411,195,294,111,0.2866,0.3737,0.3464,0.9352,0.0000,0,0,0,0.0105,0.0131,0,0.7464,0,0.0000
murphmo01,Morgan Murphy,566,1967,443,365,56,12,10,553,247,227,157,53,0.2252,0.2872,0.2811,0.9328,0.0000,0,0.9717,0.0177,0,0.0035,0.0053,0.0088,0,0.0000
murraed02,Eddie Murray,3026,11336,3255,2156,560,35,504,5397,1627,1917,1555,110,0.2871,0.3703,0.4761,0.9927,0.3810,0,0,0.7974,0,0.0020,0,0.0010,0.1894,1.1371
murrare01,Red Murray,1264,4334,1170,869,168,96,37,1641,555,579,299,321,0.2700,0.3229,0.3786,0.9469,0.0000,0,0.0063,0,0.0008,0,0,0.9264,0,0.0066
murreiv01,Ivan Murrell,564,1306,308,219,41,15,33,478,126,123,53,20,0.2358,0.2695,0.3660,0.9691,0.0000,0,0,0.0709,0,0,0,0.6082,0,0.0000
musiast01,Stan Musial,3026,10972,3630,2253,725,177,475,6134,1949,1951,1726,78,0.3308,0.4224,0.5591,0.9889,1.0909,0.0003,0,0.3358,0,0,0,0.6246,0,1.2431
myattgl01,Glenn Myatt,1004,2678,722,510,137,37,38,1047,346,387,248,20,0.2696,0.3342,0.3910,0.9716,0.0000,0,0.7311,0,0,0,0,0.0378,0,0.0000
myerbu01,Buddy Myer,1923,7038,2131,1610,353,130,38,2858,1174,850,965,156,0.3028,0.3894,0.4061,0.9667,0.1176,0,0,0,0.6968,0.1139,0.1238,0.0068,0,0.0087
myersgr01,Greg Myers,1108,3042,776,532,150,7,87,1201,333,396,296,3,0.2551,0.3192,0.3948,0.9884,0.0000,0,0.8069,0,0,0,0,0,0.0740,0.0000
myershy01,Hy Myers,1310,4910,1380,1069,179,100,32,1855,555,559,195,107,0.2811,0.3118,0.3778,0.9685,0.0000,0,0,0.0168,0.0336,0.0229,0,0.9023,0,0.0000
naragha01,Hal Naragon,424,985,262,218,27,11,6,329,83,87,82,1,0.2660,0.3244,0.3340,0.9908,0.0000,0,0.7642,0,0,0,0,0,0,0.0000
nashbi01,Billy Nash,1549,5849,1606,1193,266,87,60,2226,1072,977,803,265,0.2746,0.3661,0.3806,0.8840,0.0000,0.0013,0,0,0.0278,0.9451,0.0232,0.0052,0,0.0000
needhto01,Tom Needham,523,1491,311,243,50,10,8,405,113,117,109,20,0.2086,0.2743,0.2716,0.9608,0.0000,0,0.8891,0.0134,0.0096,0.0019,0,0.0096,0,0.0000
nelsoca01,Candy Nelson,817,3294,833,714,90,26,3,984,648,208,352,68,0.2529,0.3300,0.2987,0.8434,0.0000,0,0.0012,0.0012,0.1689,0.0404,0.6854,0.1224,0,0.0000
nelsoda01,Dave Nelson,813,2578,630,514,77,19,20,805,340,211,230,187,0.2444,0.3077,0.3123,0.9667,0.1000,0,0,0.0037,0.5732,0.2497,0.0172,0.0209,0.0381,0.0000
nettlgr01,Graig Nettles,2700,8986,2225,1479,328,28,390,3779,1193,1314,1182,32,0.2476,0.3354,0.4205,0.9600,0.2727,0,0,0.0052,0,0.8933,0.0019,0.0270,0.0041,0.1111
nevinph01,Phil Nevin,1217,4188,1131,708,209,6,208,1976,584,743,479,18,0.2701,0.3467,0.4718,0.9768,0.0833,0,0.0896,0.2868,0,0.3969,0,0.1052,0.0978,0.0000
newsosk01,Skeeter Newsome,1128,3716,910,722,164,15,9,1131,381,292,246,67,0.2449,0.2927,0.3044,0.9580,0.0000,0,0,0,0.1321,0.0434,0.7996,0.0018,0,0.0000
nichobi01,Bill Nicholson,1677,5546,1484,917,272,60,235,2581,837,948,800,27,0.2676,0.3651,0.4654,0.9782,0.3125,0,0,0,0,0,0,0.8772,0,0.0050
nicolhu01,Hugh Nicol,888,3465,813,688,91,29,5,977,631,272,337,383,0.2346,0.3067,0.2820,0.8913,0.0000,0,0,0,0.0653,0.0056,0.0248,0.9268,0,0.0000
niemabo01,Bob Nieman,1113,3452,1018,681,180,32,125,1637,455,544,453,10,0.2949,0.3757,0.4742,0.9736,0.0000,0,0,0,0,0,0,0.8320,0,0.0000
nixonot01,Otis Nixon,1709,5115,1379,1199,142,27,11,1608,878,318,595,620,0.2696,0.3446,0.3144,0.9893,0.0000,0,0,0,0,0,0.0006,0.8935,0.0111,0.0000
nixonru01,Russ Nixon,906,2504,670,509,115,19,27,904,215,266,192,0,0.2676,0.3194,0.3610,0.9881,0.0000,0,0.7969,0,0,0,0,0,0,0.0000
nokesma01,Matt Nokes,902,2735,695,459,96,4,136,1207,310,422,232,8,0.2541,0.3157,0.4413,0.9895,0.0909,0,0.7639,0.0044,0,0.0022,0,0.0055,0.1452,0.0000
nolanjo01,Joe Nolan,621,1454,382,279,66,10,27,549,156,178,186,7,0.2627,0.3451,0.3776,0.9837,0.0000,0,0.7150,0,0,0,0,0,0.0242,0.0000
norenir01,Irv Noren,1093,3119,857,600,157,35,65,1279,443,453,349,34,0.2748,0.3504,0.4101,0.9817,0.0909,0,0,0.0604,0,0,0,0.7328,0,0.0000
northbi01,Billy North,1169,3900,1016,845,120,31,20,1258,640,230,655,395,0.2605,0.3692,0.3226,0.9803,0.0000,0,0,0,0,0,0,0.9119,0.0205,0.0000
northro01,Ron Northey,1084,3172,874,566,172,28,108,1426,385,513,365,7,0.2755,0.3525,0.4496,0.9705,0.0000,0,0,0,0,0.0018,0,0.7565,0,0.0066
northji01,Jim Northrup,1392,4692,1254,841,218,42,153,2015,603,610,499,39,0.2673,0.3396,0.4295,0.9802,0.0000,0,0,0.0244,0,0,0,0.9102,0.0029,0.0033
nunamle01,Les Nunamaker,716,1990,533,426,75,30,2,674,194,216,176,36,0.2678,0.3317,0.3387,0.9704,0.0000,0,0.8575,0.0209,0,0,0,0.0014,0,0.0000
obriech01,Charlie O'Brien,800,2232,493,314,119,4,56,788,216,261,223,1,0.2209,0.3064,0.3530,0.9903,0.0000,0,0.9775,0,0,0,0,0,0,0.0000
obriepe03,Pete O'Brien,1567,5437,1421,977,254,21,169,2224,654,736,718,24,0.2614,0.3445,0.4090,0.9933,0.0000,0,0,0.8787,0,0,0,0.0389,0.0766,0.0000
oconnda02,Danny O'Connell,1143,4035,1049,794,181,35,39,1417,527,320,434,48,0.2600,0.3337,0.3512,0.9748,0.0000,0,0,0.0070,0.6238,0.2931,0.0595,0,0,0.0000
oconnja01,Jack O'Connor,1451,5380,1417,1131,201,66,19,1807,713,738,301,219,0.2634,0.3067,0.3359,0.9605,0.0000,0,0.5927,0.1433,0.0041,0.0014,0.0055,0.2564,0,0.0000
odeake01,Ken O'Dea,832,2195,560,399,101,20,40,821,262,323,273,3,0.2551,0.3383,0.3740,0.9828,0.0833,0,0.7536,0,0,0,0,0,0,0.0000
odoulle01,Lefty O'Doul,970,3264,1140,811,175,41,113,1736,624,542,333,36,0.3493,0.4133,0.5319,0.9625,0.0909,0.0351,0,0,0,0,0,0.8289,0,0.2228
ofarrbo01,Bob O'Farrell,1492,4101,1120,810,201,58,51,1590,517,549,547,35,0.2731,0.3602,0.3877,0.9754,0.0000,0,0.8968,0,0,0,0,0,0,0.0317
olearch01,Charley O'Leary,955,3232,731,606,104,18,3,880,317,213,164,74,0.2262,0.2704,0.2723,0.9346,0.0000,0,0,0,0.1455,0.0691,0.7717,0.0021,0,0.0051
oleartr01,Troy O'Leary,1198,4010,1100,699,234,40,127,1795,547,591,365,17,0.2743,0.3366,0.4476,0.9850,0.0000,0,0,0,0,0,0,0.9115,0.0100,0.0000
oneilpa01,Paul O'Neill,2053,7318,2105,1352,451,21,281,3441,1041,1269,999,141,0.2876,0.3709,0.4702,0.9881,0.2941,0.0005,0,0.0127,0,0,0,0.9411,0.0117,0.0293
oneilst01,Steve O'Neill,1590,4795,1259,964,248,34,13,1614,448,537,592,30,0.2626,0.3488,0.3366,0.9717,0.0000,0,0.9635,0.0006,0,0,0,0,0,0.0657
oneilti01,Tip O'Neill,1054,4255,1386,1020,222,92,52,1948,880,757,421,161,0.3257,0.3922,0.4578,0.9091,0.0000,0.0342,0,0.0009,0,0,0,0.9715,0,0.0000
orourfr01,Frank O'Rourke,1131,4069,1032,779,196,42,15,1357,547,430,314,100,0.2536,0.3154,0.3335,0.9446,0.0000,0,0,0.0062,0.1945,0.5287,0.2555,0.0009,0,0.0000
orourji01,Jim O'Rourke,1999,8505,2643,1965,465,151,62,3596,1729,1203,510,224,0.3108,0.3523,0.4228,0.8918,0.0000,0.0030,0.1136,0.1056,0.0010,0.0740,0.0205,0.7224,0,0.0000
oatesjo01,Johnny Oates,593,1637,410,338,56,2,14,512,146,126,179,11,0.2505,0.3231,0.3128,0.9866,0.0000,0,0.8988,0,0,0,0,0,0,0.0000
oberkke01,Ken Oberkfell,1602,4874,1354,1044,237,44,29,1766,558,446,614,62,0.2778,0.3585,0.3623,0.9727,0.0000,0,0,0.0268,0.2509,0.6529,0.0050,0,0.0031,0.0000
oestero01,Ron Oester,1276,4214,1118,853,190,33,42,1500,458,344,462,40,0.2653,0.3365,0.3560,0.9793,0.0000,0,0,0,0.9177,0.0149,0.0556,0,0,0.0000
offerjo01,Jose Offerman,1651,5681,1551,1170,252,72,57,2118,840,537,806,172,0.2730,0.3630,0.3728,0.9682,0.1333,0,0,0.1575,0.3604,0,0.3677,0.0055,0.0606,0.0000
officro01,Rowland Office,899,2413,626,482,101,11,32,845,259,242,204,27,0.2594,0.3189,0.3502,0.9851,0.0000,0,0,0.0011,0,0,0,0.8576,0,0.0000
oglivbe01,Ben Oglivie,1754,5913,1615,1070,277,33,235,2663,784,901,665,87,0.2731,0.3465,0.4504,0.9785,0.1875,0,0,0.0251,0,0,0,0.8204,0.0724,0.0000
oldriru01,Rube Oldring,1239,4690,1268,960,205,76,27,1706,616,471,206,197,0.2704,0.3074,0.3638,0.9577,0.0000,0,0,0.0016,0.0032,0.0476,0.0129,0.9120,0,0.0000
olerujo01,John Olerud,2234,7592,2239,1471,500,13,255,3530,1139,1230,1432,11,0.2949,0.4082,0.4650,0.9953,0.1176,0,0,0.9190,0,0,0,0,0.0595,0.0092
olivato01,Tony Oliva,1676,6301,1917,1320,329,48,220,3002,870,947,579,86,0.3042,0.3652,0.4764,0.9747,0.5333,0,0,0,0,0,0,0.7029,0.2422,0.6293
oliveal01,Al Oliver,2368,9049,2743,1918,529,77,219,4083,1189,1326,654,84,0.3031,0.3521,0.4512,0.9848,0.3889,0,0,0.3095,0,0,0,0.5811,0.0845,0.0571
olivege01,Gene Oliver,786,2216,546,337,111,5,93,946,268,320,237,24,0.2464,0.3213,0.4269,0.9828,0.0000,0,0.4860,0.2545,0,0,0,0.1158,0,0.0000
olivejo01,Joe Oliver,1076,3367,831,552,174,3,102,1317,320,476,300,13,0.2468,0.3084,0.3911,0.9892,0.0000,0,0.9600,0.0232,0,0,0,0.0037,0.0065,0.0000
olsoniv01,Ivy Olson,1574,6111,1575,1302,191,69,13,1943,730,446,285,156,0.2577,0.2948,0.3180,0.9344,0.0000,0,0,0.0216,0.1830,0.0985,0.6696,0.0064,0,0.0000
oquenjo01,Jose Oquendo,1190,3202,821,679,104,24,14,1015,339,254,506,35,0.2564,0.3557,0.3170,0.9827,0.0000,0.0025,0.0008,0.0193,0.5454,0.0487,0.3059,0.0529,0,0.0000
orsuljo01,Joe Orsulak,1494,4293,1173,893,186,37,57,1604,559,405,352,93,0.2732,0.3291,0.3736,0.9824,0.0000,0,0,0.0187,0,0,0,0.8387,0.0094,0.0000
ortajo01,Jorge Orta,1755,5829,1619,1159,267,63,130,2402,733,745,546,79,0.2777,0.3391,0.4121,0.9735,0.1250,0,0,0,0.3926,0.0330,0.0125,0.1954,0.2570,0.0000
ortizju01,Junior Ortiz,749,1894,484,404,71,4,5,578,142,186,128,8,0.2555,0.3070,0.3052,0.9862,0.0000,0,0.9372,0,0,0,0,0,0.0040,0.0000
osikke01,Keith Osik,456,1123,259,187,55,4,13,361,96,108,115,6,0.2306,0.3103,0.3215,0.9909,0.0000,0.0044,0.7346,0.0307,0.0154,0.0636,0,0.0088,0.0022,0.0000
otisam01,Amos Otis,1998,7299,2020,1387,374,66,193,3105,1092,1007,810,341,0.2768,0.3472,0.4254,0.9906,0.2941,0,0,0,0,0.0020,0,0.9650,0.0115,0.0000
ottme01,Mel Ott,2730,9456,2876,1805,488,72,511,5041,1859,1860,1708,89,0.3041,0.4140,0.5331,0.9735,0.5455,0,0,0,0.0022,0.0938,0,0.8473,0,1.1588
outlaji01,Jimmy Outlaw,650,1974,529,427,79,17,6,660,257,184,188,24,0.2680,0.3332,0.3343,0.9520,0.0000,0,0,0,0,0.2431,0,0.6000,0,0.0000
owenmi01,Mickey Owen,1209,3649,929,731,163,21,14,1176,338,378,326,36,0.2546,0.3176,0.3223,0.9811,0.3077,0,0.9719,0,0.0008,0.0025,0.0008,0,0,0.0000
owensp01,Spike Owen,1544,4930,1211,891,215,59,46,1682,587,439,626,82,0.2456,0.3304,0.3412,0.9758,0.0000,0,0,0.0026,0.0110,0.0641,0.8892,0,0.0071,0.0000
pacioto01,Tom Paciorek,1392,4121,1162,814,232,30,86,1712,494,503,270,55,0.2820,0.3290,0.4154,0.9863,0.0556,0,0,0.2845,0,0.0165,0.0007,0.5704,0.0438,0.0000
pafkoan01,Andy Pafko,1852,6292,1796,1257,264,62,213,2823,844,976,568,38,0.2854,0.3510,0.4487,0.9761,0.2941,0,0,0,0,0.1150,0,0.8477,0,0.0088
paganjo01,Jose Pagan,1326,3689,922,706,138,26,52,1268,387,372,287,46,0.2499,0.3050,0.3437,0.9595,0.0000,0,0.0008,0.0068,0.0106,0.2700,0.4992,0.0694,0,0.0000
pagliji01,Jim Pagliaroni,849,2465,622,427,98,7,90,1004,269,326,369,4,0.2523,0.3530,0.4073,0.9908,0.0000,0,0.9034,0.0024,0,0,0,0.0012,0,0.0000
paglimi01,Mike Pagliarulo,1246,3901,942,584,206,18,134,1586,462,505,389,18,0.2415,0.3129,0.4066,0.9541,0.0000,0,0,0.0128,0.0008,0.9462,0.0016,0,0.0016,0.0000
pagnoto01,Tom Pagnozzi,927,2896,733,525,153,11,44,1040,247,320,223,18,0.2531,0.3065,0.3591,0.9921,0.0833,0,0.8921,0.0431,0,0.0076,0,0,0,0.0000
palmeor01,Orlando Palmeiro,1206,2335,640,501,113,14,12,817,306,226,278,37,0.2741,0.3542,0.3499,0.9923,0.0000,0,0,0,0,0,0,0.5978,0.0713,0.0000
palmera01,Rafael Palmeiro,2831,10472,3020,1828,585,38,569,5388,1663,1835,1524,97,0.2884,0.3795,0.5145,0.9936,0.2000,0,0,0.7556,0,0,0,0.0749,0.1547,0.1674
palmede01,Dean Palmer,1357,4902,1229,708,231,15,275,2315,734,849,523,48,0.2507,0.3266,0.4723,0.9329,0.0714,0,0,0.0155,0,0.8563,0.0015,0.0221,0.1032,0.0000
paquecr01,Craig Paquette,814,2591,620,383,128,10,99,1065,304,377,126,27,0.2393,0.2751,0.4110,0.9629,0.0000,0,0,0.1229,0.0295,0.6118,0.0233,0.2469,0.0147,0.0000
parenfr01,Freddy Parent,1327,4984,1306,1032,180,74,20,1694,633,471,333,184,0.2620,0.3148,0.3399,0.9243,0.0000,0,0,0,0.0211,0.0060,0.8508,0.1108,0,0.0000
parenma01,Mark Parent,474,1303,279,176,50,0,53,488,112,168,106,3,0.2141,0.2718,0.3745,0.9899,0.0000,0,0.9008,0.0042,0,0,0,0,0.0021,0.0000
parkeda01,Dave Parker,2466,9358,2712,1772,526,75,339,4405,1272,1493,853,154,0.2898,0.3498,0.4707,0.9643,0.3684,0,0,0.0077,0.0004,0,0,0.7571,0.1963,0.3268
parrila02,Lance Parrish,1988,7067,1782,1126,305,27,324,3113,856,1070,674,28,0.2522,0.3181,0.4405,0.9910,0.4211,0,0.9145,0.0151,0,0,0,0.0030,0.0619,0.0233
parrila01,Larry Parrish,1891,6792,1789,1140,360,33,256,2983,850,992,608,30,0.2634,0.3253,0.4392,0.9510,0.1333,0,0,0.0190,0.0005,0.5399,0.0005,0.2152,0.2121,0.0058
paskedo01,Dode Paskert,1716,6017,1613,1215,279,77,42,2172,868,577,715,293,0.2681,0.3498,0.3610,0.9669,0.0000,0,0,0.0076,0.0012,0.0041,0.0029,0.9516,0,0.0066
pasquda01,Dan Pasqua,905,2620,638,377,129,15,117,1148,341,390,364,7,0.2435,0.3368,0.4382,0.9852,0.0000,0,0,0.1624,0,0,0,0.6575,0.1282,0.0000
patekfr01,Freddie Patek,1650,5530,1340,1028,216,55,41,1789,736,490,556,385,0.2423,0.3128,0.3235,0.9610,0.2143,0,0,0,0.0097,0.0048,0.9624,0.0030,0.0012,0.0000
pavledo01,Don Pavletich,536,1373,349,222,73,8,46,576,163,193,174,5,0.2542,0.3391,0.4195,0.9868,0.0000,0,0.5429,0.2966,0,0.0019,0,0,0,0.0000
peckiro01,Roger Peckinpaugh,2012,7233,1876,1497,256,75,48,2426,1006,740,814,205,0.2594,0.3361,0.3354,0.9460,0.0000,0,0,0.0010,0,0,0.9851,0,0,0.0199
peitzhe01,Heinie Peitz,1234,4121,1117,844,191,66,16,1488,532,560,409,91,0.2711,0.3418,0.3611,0.9579,0.0000,0.0032,0.7780,0.0608,0.0600,0.0640,0.0089,0.0089,0,0.0049
penato01,Tony Pena,1988,6489,1687,1255,298,27,107,2360,667,708,527,80,0.2600,0.3161,0.3637,0.9904,0.2778,0,0.9809,0.0065,0,0.0005,0,0.0015,0.0005,0.0054
pendlte01,Terry Pendleton,1893,7032,1897,1362,356,39,140,2751,851,946,563,127,0.2698,0.3224,0.3912,0.9549,0.0667,0,0,0,0,0.9429,0,0.0005,0.0211,0.0026
